"","plotID","eventID","_child_record_id","_record_id","_parent_id","_record_status","_title","_version","_created_at","_updated_at","domainID","_record_assigned_to","_created_by","_updated_by","_index","_geometry","_latitude","_longitude","_changeset_id","_created_duration","_updated_duration","_edited_duration","individualfate","parent_child_check","plotid_child","lidsazimuth_choices","targetTaxaPresent","forkedlog","forkcount","elliptical_particles","logDistance","minimum_round_diameter_rdmin","logMaxDiameter","logMinorDiameter","round_diameter_equivalent_rde","show_calculator_help","majoraxisdiameter1","minoraxisdiameter1","majoraxisdiameter2","minoraxisdiameter2","majoraxisdiameter3","minoraxisdiameter3","majoraxisdiameter4","minoraxisdiameter4","majoraxisdiameter5","minoraxisdiameter5","majoraxisdiameter6","minoraxisdiameter6","majoraxisdiameter7","minoraxisdiameter7","majoraxisdiameter8","minoraxisdiameter8","majoraxisdiameter9","minoraxisdiameter9","majoraxisdiameter10","minoraxisdiameter10","large_log","logid_10cm","new_logid_10cm","logid_greater10cm","logid_10cm_new","logID","individualid","tagstatus","unique_logid","vsttagid_input","vsttagid","logidlabel","logid_ingest","cdw_qualification_remarks","logLength","taxonid_select_d01","taxonid_select_d02","taxonid_select_d03","taxonid_select_d04","taxonid_select_d05","taxonid_select_d06","taxonid_select_d07","taxonid_select_d08","taxonid_select_d09","taxonid_select_d10","taxonid_select_d11","taxonid_select_d12","taxonid_select_d13","taxonid_select_d14","taxonid_select_d15","taxonid_select_d16","taxonid_select_d17","taxonid_select_d18","taxonid_select_d19","taxonid_select_d20","decay_class_check","taxonID","acceptedtaxonid","scientificName","identificationqualifier","diameterClass","decayClass","decayClassNum","leavespresent","twigspresent","branchespresent","branchesbarkcover","logbarkcover","loghandbreakable","logholdsshape","perlog_remark","lidsAzimuth","volumefactor_ingest","measuredby","recordedby","samplingProtocolVersion","dataqf","individualbarcode","charextent","chardepth","volumeFactor","siteID"
"143","SOAP_017","CDW.2023.SOAP","d71af4d7-9b6e-40d5-9349-0bce5d995047","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 00136, 7.4, 26, PIPO",2,"2023-10-30 20:14:56 UTC","2023-10-30 20:20:59 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.24244104208351 37.03094419200304)","37.03094419200304",-119.242441042083,"a976c886-cce9-4809-96e4-695a9a4d2220",141,6,147,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",7.4,"RDmin is 12.00 (cm)",26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0136","00136","NEON.CDW.D17.00136","ok","NEON.CDW.D17.00136_7.4",NA,NA,"log 00136","00136",NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%","26-50%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"144","SOAP_017","CDW.2023.SOAP","7c0d618d-0a7a-49a0-8d02-5412aec85fc9","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 00141, 34.1, 39.4, PIPO",2,"2023-10-30 21:21:04 UTC","2023-10-30 21:32:51 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",14,"SRID=4326;POINT(-119.2423851270743 37.03118784107605)","37.03118784107605",-119.242385127074,"a976c886-cce9-4809-96e4-695a9a4d2220",146,16,162,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",34.1,"RDmin is 25.76 (cm)",39.4,39.4,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0141","00141","NEON.CDW.D17.00141","ok","NEON.CDW.D17.00141_34.1",NA,NA,"log 00141","00141",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","Moderate char: 50-75%",340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"51-75","0-1",8,"SOAP"
"145","SOAP_017","CDW.2023.SOAP","90ff3b62-815a-4ba3-873d-c116ad05fee8","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","220, log 01639, 37.1, 60.6, PIPO",2,"2023-10-30 21:53:25 UTC","2023-10-30 21:59:57 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",17,"SRID=4326;POINT(-119.24233949318247 37.030873318488155)","37.030873318488155",-119.242339493182,"a976c886-cce9-4809-96e4-695a9a4d2220",213,213,213,NA,"D17","SOAP_017.basePlot.cdw",220,"Y","N",1,"no",37.1,"RDmin is 26.87 (cm)",60.6,60.6,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1639","01639","NEON.CDW.D17.01639","ok","NEON.CDW.D17.01639_37.1",NA,NA,"log 01639","01639",NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y",">95%","11-25%","N","Y",NA,220,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"146","SOAP_017","CDW.2023.SOAP","6fb7b17b-246a-4138-a98a-5ceca1d3222c","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","220, log 01640, 1.7, 40.8, PIPO",2,"2023-10-30 21:49:52 UTC","2023-10-30 21:52:02 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",16,"SRID=4326;POINT(-119.24248393456156 37.031312238975616)","37.031312238975616",-119.242483934561,"a976c886-cce9-4809-96e4-695a9a4d2220",129,129,129,NA,"D17","SOAP_017.basePlot.cdw",220,"Y","N",1,"no",1.7,"RDmin is 5.75 (cm)",40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1640","01640","NEON.CDW.D17.01640","ok","NEON.CDW.D17.01640_1.7",NA,NA,"log 01640","01640",NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","4 - Rotten throughout",4,"N","N","N",NA,"<5%","N","Y",NA,220,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"147","SOAP_017","CDW.2023.SOAP","5abfb1e2-2f83-4092-b1d1-a710cee78b8b","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01641, 41.1, 28.6, PIPO",2,"2023-10-30 21:28:33 UTC","2023-10-30 21:32:31 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",15,"SRID=4326;POINT(-119.24245064910927 37.03127443033162)","37.03127443033162",-119.242450649109,"a976c886-cce9-4809-96e4-695a9a4d2220",235,235,235,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",41.1,"RDmin is 28.28 (cm)",28.6,28.6,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1641","01641","NEON.CDW.D17.01641","ok","NEON.CDW.D17.01641_41.1",NA,NA,"log 01641","01641",NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","<5%","11-25%","N","Y","Light char: 50-75%",340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"51-75","0-1",8,"SOAP"
"148","SOAP_017","CDW.2023.SOAP","fc68bb4c-cda4-4243-9173-5a26b4a909ae","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01642, 18.5, 21.3, PIPO",2,"2023-10-30 21:12:42 UTC","2023-10-30 21:16:24 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",13,"SRID=4326;POINT(-119.24234469491505 37.03112637489463)","37.03112637489463",-119.242344694915,"a976c886-cce9-4809-96e4-695a9a4d2220",46,36,107,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",18.5,"RDmin is 18.97 (cm)",21.3,21.3,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1642","01642","NEON.CDW.D17.01642","ok","NEON.CDW.D17.01642_18.5",NA,NA,"log 01642","01642",NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"51-75%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"149","SOAP_017","CDW.2023.SOAP","0295fe8a-44e2-41c6-8f9b-cab671ec459b","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01643, 18.6, 25.9, PIPO",2,"2023-10-30 21:05:26 UTC","2023-10-30 21:15:46 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",12,"SRID=4326;POINT(-119.24230589570186 37.03100197097441)","37.03100197097441",-119.242305895701,"a976c886-cce9-4809-96e4-695a9a4d2220",59,84,200,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",18.6,"RDmin is 19.02 (cm)",25.9,25.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1643","01643","NEON.CDW.D17.01643","ok","NEON.CDW.D17.01643_18.6",NA,NA,"log 01643","01643",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","5-10%","5-10%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"150","SOAP_017","CDW.2023.SOAP","e550ed9e-e766-40f3-9a63-432d382d892d","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01644, 18.7, 49.4, PIPO",2,"2023-10-30 21:02:30 UTC","2023-10-30 21:18:44 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",11,"SRID=4326;POINT(-119.24243015776433 37.03107116224711)","37.03107116224711",-119.242430157764,"a976c886-cce9-4809-96e4-695a9a4d2220",175,5,243,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",18.7,"RDmin is 19.07 (cm)",49.4,49.4,49.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1644","01644","NEON.CDW.D17.01644","ok","NEON.CDW.D17.01644_18.7",NA,NA,"log 01644","01644",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"<5%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"151","SOAP_017","CDW.2023.SOAP","5d068fed-0265-4abc-bc40-e1f8c16a2173","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01645, 17.2, 27.7, PIPO",2,"2023-10-30 20:48:01 UTC","2023-10-30 20:54:47 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",10,"SRID=4326;POINT(-119.24241031532969 37.031045334688784)","37.031045334688784",-119.242410315329,"a976c886-cce9-4809-96e4-695a9a4d2220",226,226,226,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",17.2,"RDmin is 18.29 (cm)",27.7,27.7,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1645","01645","NEON.CDW.D17.01645","ok","NEON.CDW.D17.01645_17.2",NA,NA,"log 01645","01645",NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","51-75%","76-95%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"152","SOAP_017","CDW.2023.SOAP","26d70305-d1ac-4baf-8c4b-4d4d1b063979","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01646, 14.3, 44.9, PIPO",2,"2023-10-30 20:39:32 UTC","2023-10-30 20:45:34 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",9,"SRID=4326;POINT(-119.24231500261745 37.0310767200612)","37.031076720061201",-119.242315002617,"a976c886-cce9-4809-96e4-695a9a4d2220",129,88,217,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",14.3,"RDmin is 16.68 (cm)",44.9,44.9,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1646","01646","NEON.CDW.D17.01646","ok","NEON.CDW.D17.01646_14.3",NA,NA,"log 01646","01646",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","<5%","11-25%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"153","SOAP_017","CDW.2023.SOAP","df49f12e-04ee-43a5-a79a-eecfe3a080de","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01647, 9.3, 21.2, PIPO",2,"2023-10-30 20:33:00 UTC","2023-10-30 20:35:47 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",8,"SRID=4326;POINT(-119.24236353794971 37.0310115479717)","37.031011547971701",-119.242363537949,"a976c886-cce9-4809-96e4-695a9a4d2220",166,166,166,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",9.3,"RDmin is 13.45 (cm)",21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1647","01647","NEON.CDW.D17.01647","ok","NEON.CDW.D17.01647_9.3",NA,NA,"log 01647","01647",NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,">95%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"154","SOAP_017","CDW.2023.SOAP","87280b46-5596-4678-a1cc-09b4a5b186c9","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01648, 12.8, 58.6, PIPO",2,"2023-10-30 20:23:01 UTC","2023-10-30 20:27:44 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.24219098656245 37.031107113455334)","37.031107113455334",-119.242190986562,"a976c886-cce9-4809-96e4-695a9a4d2220",145,145,145,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",12.8,"RDmin is 15.78 (cm)",58.6,58.6,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1648","01648","NEON.CDW.D17.01648","ok","NEON.CDW.D17.01648_12.8",NA,NA,"log 01648","01648",NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","76-95%","<5%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"155","SOAP_017","CDW.2023.SOAP","ce8a1b83-f0ad-489e-a8bd-3e8a69116aa2","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01649, 5.7, 52.7, PIPO",2,"2023-10-30 20:06:37 UTC","2023-10-30 20:11:01 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",5,"SRID=4326;POINT(-119.24238962406665 37.03097957653893)","37.03097957653893",-119.242389624066,"a976c886-cce9-4809-96e4-695a9a4d2220",152,152,152,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",5.7,"RDmin is 10.53 (cm)",52.7,52.7,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1649","01649","NEON.CDW.D17.01649","ok","NEON.CDW.D17.01649_5.7",NA,NA,"log 01649","01649",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%","5-10%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"156","SOAP_017","CDW.2023.SOAP","0f7b92b2-f614-4808-afa4-faadd88e3eaa","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01650, 4.7, 20, CADE27",2,"2023-10-30 20:03:54 UTC","2023-10-30 20:06:31 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.24235671875819 37.03092746476181)","37.03092746476181",-119.242356718758,"a976c886-cce9-4809-96e4-695a9a4d2220",118,118,118,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",4.7,"RDmin is 9.56 (cm)",20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1650","01650","NEON.CDW.D17.01650","ok","NEON.CDW.D17.01650_4.7",NA,NA,"log 01650","01650",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,">95%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"157","SOAP_017","CDW.2023.SOAP","44967fe8-834a-4c39-8929-881d114e75fe","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","340, log 01651, 3.8, 61.1, PIPO",2,"2023-10-30 19:58:15 UTC","2023-10-30 20:01:17 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",3,"SRID=4326;POINT(-119.24234336614892 37.030890493271556)","37.030890493271556",-119.242343366148,"a976c886-cce9-4809-96e4-695a9a4d2220",141,141,141,NA,"D17","SOAP_017.basePlot.cdw",340,"Y","N",1,"no",3.8,"RDmin is 8.60 (cm)",61.1,61.1,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1651","01651","NEON.CDW.D17.01651","ok","NEON.CDW.D17.01651_3.8",NA,NA,"log 01651","01651",NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","76-95%","5-10%","N","Y",NA,340,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"158","SOAP_017","CDW.2023.SOAP","e7400ca8-ec1a-4eea-be34-84b79ea3ff93","2ed1f791-a1ac-489e-9547-d388eb13f712","2ed1f791-a1ac-489e-9547-d388eb13f712","complete","100, log 01652, 2, 35.6, CADE27",2,"2023-10-30 18:47:33 UTC","2023-10-30 19:10:00 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",0,"SRID=4326;POINT(-119.24231485230331 37.03090719393461)","37.03090719393461",-119.242314852303,"a976c886-cce9-4809-96e4-695a9a4d2220",865,865,865,NA,"D17","SOAP_017.basePlot.cdw",100,"Y","N",1,"no",2,"RDmin is 6.24 (cm)",35.6,35.6,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1652","01652","NEON.CDW.D17.01652","ok","NEON.CDW.D17.01652_2",NA,"4986","log 01652","01652",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","2 - Sound round",2,"N","N","Y","<5%",">95%","N","Y","Moderate char: 5-10%",100,8,"fong@battelleecology.org","arnoldo@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"6-25","0-1",8,"SOAP"
"159","SOAP_018","CDW.2023.SOAP","6cd995a2-d916-40d4-a17c-0912f19a0987","56f5ee5e-46c1-4706-a739-265ab7519f50","56f5ee5e-46c1-4706-a739-265ab7519f50","complete","290, log 00708, 27.9, 30.5, PIPO",2,"2023-10-31 20:13:08 UTC","2023-10-31 20:16:04 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.24370374158269 37.02899742530991)","37.02899742530991",-119.243703741582,"0b421da7-d7ed-478d-ae46-28b453fd4c78",175,175,175,NA,"D17","SOAP_018.basePlot.cdw",290,"Y","N",1,"no",27.9,"RDmin is 23.30 (cm)",30.5,30.5,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"0708","00708","NEON.CDW.D17.00708","ok","NEON.CDW.D17.00708_27.9",NA,NA,"log 00708","00708",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","26-50%","<5%","N","Y","Moderate char; 50-75%",290,8,"arnoldo@battelleecology.org","fong@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"51-75","0-1",8,"SOAP"
"160","SOAP_018","CDW.2023.SOAP","7fae5914-b61e-4325-a112-5de39f9d2a06","56f5ee5e-46c1-4706-a739-265ab7519f50","56f5ee5e-46c1-4706-a739-265ab7519f50","complete","170, log 01364, 11.5, 19.7, PIPO",2,"2023-10-31 19:50:38 UTC","2023-10-31 19:57:17 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.2435878249188 37.02901863120972)","37.02901863120972",-119.243587824918,"0b421da7-d7ed-478d-ae46-28b453fd4c78",355,3,358,NA,"D17","SOAP_018.basePlot.cdw",170,"Y","N",1,"no",11.5,"RDmin is 14.96 (cm)",19.7,19.7,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1364","01364","NEON.CDW.D17.01364","ok","NEON.CDW.D17.01364_11.5",NA,NA,"log 01364","01364",NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","Moderate char : >95%",170,8,"arnoldo@battelleecology.org","fong@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"96-100","0-1",8,"SOAP"
